quotation_id,customer_id,sales_rep_id,total_amount,total_discount,total_margin,status,created_at,updated_at
quote_64921213,cust_f4e1755e,rep_4fd63151,402.2,28.18,66.18,CONVERTED,2025-10-27 22:10:05.601026,2025-10-30 22:10:05.601026
quote_016c2b57,cust_b8d41557,rep_4fd63151,2811.44,326.17,905.39,CONVERTED,2026-06-12 08:10:05.601026,2026-06-28 08:10:05.601026
quote_aa5bbdca,cust_79ddb8e2,rep_76071164,703.85,304.42,-139.29,REJECTED,2026-01-31 21:10:05.601026,2026-02-02 21:10:05.601026
quote_bdc6ed2c,cust_16c62d60,rep_76071164,508.47,20.28,113.46,EXPIRED,2025-11-28 18:10:05.601026,2025-12-28 18:10:05.601026
quote_faa4024b,cust_f6647730,rep_d5902688,1116.29,89.76,266.05,REJECTED,2026-01-14 16:10:05.601026,2026-01-18 16:10:05.601026
quote_8443cb8b,cust_3880925b,rep_76071164,4342.1,590.93,981.69,CONVERTED,2026-03-31 12:10:05.601026,2026-04-07 12:10:05.601026
quote_7b1e0bb8,cust_56f06fa7,rep_26645e7c,16565.4,1795.69,4717.9,REJECTED,2026-06-22 14:10:05.601026,2026-06-29 14:10:05.601026
quote_3e854756,cust_cf13c2af,rep_4fd63151,2932.28,447.66,961.81,CONVERTED,2026-05-14 21:10:05.601026,2026-06-11 21:10:05.601026
quote_c12c93a9,cust_36b3c9ac,rep_b548fdfc,13918.79,1036.73,4959.16,REJECTED,2025-10-13 14:10:05.601026,2025-10-18 14:10:05.601026
quote_2d7d8d95,cust_c4924c0b,rep_f976f2b3,2495.92,1044.01,-543.21,EXPIRED,2026-05-06 11:10:05.601026,2026-06-04 11:10:05.601026
quote_b5430c20,cust_5fb65258,rep_03d99ec4,6331.01,3004.49,56.68,EXPIRED,2026-08-18 18:10:05.601026,2026-09-01 18:10:05.601026
quote_e4cde46f,cust_7c8d0f0a,rep_26645e7c,2000.28,263.65,541.59,CONVERTED,2026-01-19 06:10:05.601026,2026-02-11 06:10:05.601026
quote_d3df0672,cust_5329889c,rep_f976f2b3,1010.96,215.12,155.28,REJECTED,2026-01-29 17:10:05.601026,2026-02-27 17:10:05.601026
quote_26e330f7,cust_41d19430,rep_b548fdfc,5762.39,674.22,900.32,REJECTED,2026-05-02 17:10:05.601026,2026-05-31 17:10:05.601026
quote_e79f8501,cust_c4924c0b,rep_4fd63151,10392.84,893.43,3160.8,CONVERTED,2025-09-26 16:10:05.601026,2025-10-24 16:10:05.601026
quote_ab9aac06,cust_9f854076,rep_221b7f39,1131.69,113.69,302.74,REJECTED,2026-06-26 06:10:05.601026,2026-07-20 06:10:05.601026
quote_bf945d60,cust_7adfc319,rep_b548fdfc,2921.83,245.08,580.65,CONVERTED,2026-06-12 18:10:05.601026,2026-07-05 18:10:05.601026
quote_4b9f740f,cust_405b3327,rep_221b7f39,1701.66,694.47,66.38,EXPIRED,2025-12-11 06:10:05.601026,2025-12-21 06:10:05.601026
quote_0f994ad4,cust_0b6086ec,rep_d5902688,5540.98,695.53,1297.77,EXPIRED,2026-07-05 07:10:05.601026,2026-07-18 07:10:05.601026
quote_9fa06aa9,cust_1ff5ebdc,rep_71ed5975,1808.86,227.06,647.56,CONVERTED,2025-09-18 18:10:05.601026,2025-10-04 18:10:05.601026
quote_06b1b6f2,cust_4d188ce5,rep_e08a1589,2213.9,212.27,821.83,EXPIRED,2026-06-15 04:10:05.601026,2026-06-29 04:10:05.601026
quote_d31bb3c9,cust_b47eadfa,rep_f976f2b3,4022.8,434.3,466.98,REJECTED,2026-05-22 20:10:05.601026,2026-05-31 20:10:05.601026
quote_9120b7ed,cust_4604301d,rep_d5902688,4022.8,331.95,569.33,CONVERTED,2025-11-05 04:10:05.601026,2025-11-15 04:10:05.601026
quote_f82f4c82,cust_7c8d0f0a,rep_71ed5975,2007.93,281.21,322.94,EXPIRED,2026-01-10 06:10:05.601026,2026-01-18 06:10:05.601026
quote_dd94c064,cust_cf13c2af,rep_d5902688,2349.76,322.11,429.55,EXPIRED,2025-09-17 20:10:05.601026,2025-09-18 20:10:05.601026
quote_dfe35311,cust_ebc95cba,rep_71ed5975,2349.76,311.72,439.94,CONVERTED,2025-09-22 14:10:05.601026,2025-09-25 14:10:05.601026
quote_8deb6af3,cust_843ab967,rep_4fd63151,3050.82,414.67,387.77,CONVERTED,2026-08-11 12:10:05.601026,2026-08-29 12:10:05.601026
quote_67ed72aa,cust_8647b943,rep_03d99ec4,385.72,45.7,84.98,CONVERTED,2025-09-10 17:10:05.601026,2025-09-27 17:10:05.601026
quote_6fcd0eaa,cust_7c8d0f0a,rep_26645e7c,22767.3,3099.01,7318.76,CONVERTED,2025-10-25 11:10:05.601026,2025-10-28 11:10:05.601026
quote_a29b5589,cust_b4a9dca3,rep_b548fdfc,2395.26,311.42,535.16,CONVERTED,2025-12-29 14:10:05.601026,2025-12-31 14:10:05.601026
quote_baaf5e21,cust_7c8d0f0a,rep_d5902688,1026.54,121.17,241.65,REJECTED,2026-05-23 19:10:05.601026,2026-05-31 19:10:05.601026
quote_d2dd2be0,cust_e5e2a4d0,rep_f976f2b3,301.65,34.23,36.54,CONVERTED,2026-04-06 08:10:05.601026,2026-05-01 08:10:05.601026
quote_21479d12,cust_1d7b20af,rep_71ed5975,3356.8,212.75,861.05,CONVERTED,2026-05-24 21:10:05.601026,2026-06-16 21:10:05.601026
quote_76a00d6e,cust_5199088a,rep_76071164,797.35,108.76,145.39,REJECTED,2026-05-28 01:10:05.601026,2026-06-27 01:10:05.601026
quote_02d509fa,cust_4d188ce5,rep_26645e7c,2229.4,320.08,464.16,EXPIRED,2026-06-21 12:10:05.601026,2026-06-30 12:10:05.601026
quote_822074b2,cust_f4e1755e,rep_e08a1589,904.95,107.39,104.92,REJECTED,2025-12-12 03:10:05.601026,2025-12-30 03:10:05.601026
quote_823a5e9a,cust_898c54d5,rep_e08a1589,18573.27,1868.15,6326.32,REJECTED,2026-07-28 13:10:05.601026,2026-08-05 13:10:05.601026
quote_6abe532f,cust_822142bd,rep_b548fdfc,318.94,35.39,66.27,REJECTED,2025-11-18 14:10:05.601026,2025-12-01 14:10:05.601026
quote_83997731,cust_ceb41cd8,rep_d5902688,2500.35,269.39,737.16,REJECTED,2026-01-24 22:10:05.601026,2026-01-26 22:10:05.601026
quote_08cb64a6,cust_5b9af17f,rep_4fd63151,1253.07,119.97,427.34,REJECTED,2025-12-06 09:10:05.601026,2026-01-05 09:10:05.601026
quote_734101a1,cust_a1d12aca,rep_b548fdfc,776.36,113.69,100.07,CONVERTED,2026-07-22 05:10:05.601026,2026-07-30 05:10:05.601026
quote_dda88128,cust_6449b0f4,rep_26645e7c,217.42,18.31,50.12,CONVERTED,2025-12-01 18:10:05.601026,2025-12-05 18:10:05.601026
quote_c3a0a586,cust_ce1f66a4,rep_d5902688,904.28,152.01,142.57,CONVERTED,2026-07-09 18:10:05.601026,2026-08-06 18:10:05.601026
quote_890640eb,cust_d1ed441a,rep_71ed5975,24025.5,2283.03,8724.88,CONVERTED,2026-04-16 22:10:05.601026,2026-05-06 22:10:05.601026
quote_1d0dcc9a,cust_61ea4e53,rep_b548fdfc,3074.63,171.2,1315.05,CONVERTED,2026-03-31 14:10:05.601026,2026-04-21 14:10:05.601026
quote_f105dacd,cust_36b3c9ac,rep_221b7f39,1552.32,144.59,598.51,REJECTED,2026-04-16 14:10:05.601026,2026-05-16 14:10:05.601026
quote_cd530cfb,cust_1cb64aaa,rep_03d99ec4,1871.94,131.35,244.25,REJECTED,2026-03-10 07:10:05.601026,2026-03-13 07:10:05.601026
quote_dc88822b,cust_faaa7a40,rep_e08a1589,2011.4,346.72,103.92,CONVERTED,2025-11-16 19:10:05.601026,2025-11-30 19:10:05.601026
quote_b7f53b32,cust_0b27ce82,rep_f976f2b3,469.76,58.03,66.03,REJECTED,2025-12-15 01:10:05.601026,2025-12-24 01:10:05.601026
quote_07ea48bd,cust_fa1faded,rep_4fd63151,1157.16,116.5,275.54,REJECTED,2026-06-05 11:10:05.601026,2026-07-03 11:10:05.601026
quote_e142efa1,cust_94257e9c,rep_f976f2b3,1585.38,184.56,394.89,CONVERTED,2026-03-25 10:10:05.601026,2026-04-22 10:10:05.601026
quote_70f94f54,cust_5329889c,rep_26645e7c,1358.68,205.8,268.62,CONVERTED,2025-11-27 02:10:05.601026,2025-12-23 02:10:05.601026
quote_001b89b7,cust_f6330c6d,rep_e08a1589,2713.29,251.98,1059.95,CONVERTED,2026-05-31 19:10:05.601026,2026-06-26 19:10:05.601026
quote_2eb9800e,cust_efe291d0,rep_e08a1589,500.07,52.89,148.42,CONVERTED,2026-03-15 06:10:05.601026,2026-03-22 06:10:05.601026
quote_3e94eaf7,cust_3dc20146,rep_71ed5975,804.4,104.11,84.61,REJECTED,2026-01-12 21:10:05.601026,2026-01-24 21:10:05.601026
quote_a38b3ca6,cust_8035f667,rep_221b7f39,2887.82,222.59,468.4,CONVERTED,2026-02-03 17:10:05.601026,2026-02-15 17:10:05.601026
quote_ceb56d68,cust_57020bdd,rep_221b7f39,258.72,27.42,96.43,CONVERTED,2025-11-19 05:10:05.601026,2025-11-20 05:10:05.601026
quote_cf02527a,cust_b957ff58,rep_b548fdfc,1180.8,123.92,127.08,EXPIRED,2026-01-28 17:10:05.601026,2026-02-01 17:10:05.601026
quote_53137752,cust_3880925b,rep_76071164,5176.88,539.61,785.56,CONVERTED,2026-06-21 22:10:05.601026,2026-06-30 22:10:05.601026
quote_803fe3ca,cust_36b3c9ac,rep_76071164,221.39,15.92,87.49,CONVERTED,2026-06-22 14:10:05.601026,2026-06-25 14:10:05.601026
quote_7291de45,cust_a1d12aca,rep_221b7f39,2392.3,185.9,890.9,REJECTED,2026-08-13 20:10:05.601026,2026-09-06 20:10:05.601026
quote_581e50d1,cust_b5f9471e,rep_b548fdfc,6687.52,741.87,1003.21,CONVERTED,2026-07-26 03:10:05.601026,2026-08-09 03:10:05.601026
quote_2194b569,cust_c3571491,rep_4fd63151,1808.56,210.0,379.16,CONVERTED,2026-06-16 13:10:05.601026,2026-07-01 13:10:05.601026
quote_2e8324ee,cust_69492daf,rep_4fd63151,683.5,69.41,202.63,CONVERTED,2026-07-21 21:10:05.601026,2026-08-15 21:10:05.601026
quote_0a893d9a,cust_5b9af17f,rep_e08a1589,6331.01,507.34,2553.83,CONVERTED,2026-01-03 21:10:05.601026,2026-01-22 21:10:05.601026
quote_f3264bd6,cust_715a01aa,rep_221b7f39,3559.29,1508.77,-572.59,REJECTED,2025-10-18 05:10:05.601026,2025-10-21 05:10:05.601026
quote_b2f6c6d0,cust_1cb64aaa,rep_4fd63151,2014.08,165.29,478.99,EXPIRED,2026-02-01 17:10:05.601026,2026-02-23 17:10:05.601026
quote_52def8d2,cust_715a01aa,rep_f976f2b3,217.42,25.83,42.6,REJECTED,2026-06-30 08:10:05.601026,2026-07-27 08:10:05.601026
quote_503d4192,cust_275958e1,rep_e08a1589,478.41,29.21,123.28,REJECTED,2025-11-14 08:10:05.601026,2025-12-05 08:10:05.601026
quote_37366718,cust_b8d41557,rep_e08a1589,1025.25,181.82,226.24,CONVERTED,2025-09-21 18:10:05.601026,2025-10-14 18:10:05.601026
quote_41b4577f,cust_3880925b,rep_b548fdfc,301.65,35.94,34.83,CONVERTED,2025-12-21 13:10:05.601026,2025-12-23 13:10:05.601026
quote_f9606019,cust_802f59e0,rep_26645e7c,4815.36,591.79,1036.22,CONVERTED,2026-05-09 19:10:05.601026,2026-06-02 19:10:05.601026
quote_05831cf9,cust_5fb65258,rep_f976f2b3,7235.44,795.19,2703.29,CONVERTED,2025-09-21 14:10:05.601026,2025-10-13 14:10:05.601026
quote_dde6514e,cust_4e5d5042,rep_4fd63151,717.69,85.12,237.92,CONVERTED,2026-01-11 19:10:05.601026,2026-01-13 19:10:05.601026
quote_2aeb4b29,cust_5329889c,rep_b548fdfc,11121.99,1091.0,3771.51,EXPIRED,2026-07-16 17:10:05.601026,2026-07-27 17:10:05.601026
quote_10488cf1,cust_8cdf7d4e,rep_f976f2b3,6228.62,331.03,2751.54,REJECTED,2026-04-26 05:10:05.601026,2026-05-10 05:10:05.601026
quote_b5f7de36,cust_7f9dd2bf,rep_d5902688,1869.16,157.2,230.56,CONVERTED,2026-06-24 13:10:05.601026,2026-07-09 13:10:05.601026
quote_cece5b0e,cust_88dc3738,rep_26645e7c,194.09,20.72,32.72,EXPIRED,2026-04-23 13:10:05.601026,2026-04-26 13:10:05.601026
quote_dd1ff898,cust_ebc95cba,rep_f976f2b3,14769.96,2629.64,3876.75,CONVERTED,2026-05-20 05:10:05.601026,2026-06-08 05:10:05.601026
quote_b5484de0,cust_c4924c0b,rep_03d99ec4,528.46,30.27,162.88,CONVERTED,2025-10-15 16:10:05.601026,2025-10-19 16:10:05.601026
quote_6484b267,cust_715a01aa,rep_e08a1589,7573.65,977.88,1900.48,CONVERTED,2026-02-10 23:10:05.601026,2026-03-10 23:10:05.601026
quote_e74e6a62,cust_3e7091d4,rep_221b7f39,3743.88,416.07,335.13,EXPIRED,2026-05-10 03:10:05.601026,2026-06-05 03:10:05.601026
quote_8fb06c94,cust_4604301d,rep_f976f2b3,303.99,30.84,107.73,CONVERTED,2026-07-19 08:10:05.601026,2026-07-30 08:10:05.601026
quote_075518cb,cust_3e7091d4,rep_03d99ec4,21881.76,2489.5,7204.95,CONVERTED,2025-12-22 11:10:05.601026,2026-01-18 11:10:05.601026
quote_de98fcae,cust_969bf7c5,rep_26645e7c,2050.5,121.19,694.93,REJECTED,2025-09-07 00:10:05.601026,2025-09-28 00:10:05.601026
quote_3ca14b4a,cust_7f9dd2bf,rep_221b7f39,754.46,85.09,192.53,REJECTED,2025-11-12 09:10:05.601026,2025-12-01 09:10:05.601026
quote_552d6ffc,cust_6449b0f4,rep_b548fdfc,19851.1,1981.93,5932.65,REJECTED,2025-11-06 01:10:05.601026,2025-11-16 01:10:05.601026
quote_e8a5129d,cust_f4e1755e,rep_e08a1589,891.58,55.9,176.88,CONVERTED,2026-03-18 10:10:05.601026,2026-04-04 10:10:05.601026
quote_e7088921,cust_5329889c,rep_221b7f39,9021.76,1531.43,2383.78,REJECTED,2025-11-14 22:10:05.601026,2025-12-03 22:10:05.601026
quote_f3d7bc75,cust_5329889c,rep_76071164,1886.15,227.49,466.56,CONVERTED,2026-06-28 04:10:05.601026,2026-07-02 04:10:05.601026
quote_81c6f1db,cust_5fb65258,rep_221b7f39,528.46,52.83,140.32,CONVERTED,2026-07-03 06:10:05.601026,2026-07-19 06:10:05.601026
quote_bfee9e4e,cust_b4a9dca3,rep_f976f2b3,159.24,14.73,31.29,CONVERTED,2026-05-03 12:10:05.601026,2026-05-27 12:10:05.601026
quote_d4bec15a,cust_ceb41cd8,rep_26645e7c,2392.25,354.38,597.76,EXPIRED,2025-10-05 19:10:05.601026,2025-10-12 19:10:05.601026
quote_87c59eef,cust_12ae9a83,rep_e08a1589,2884.14,247.74,961.16,REJECTED,2026-01-11 01:10:05.601026,2026-01-20 01:10:05.601026
quote_fe26374b,cust_215bbb49,rep_26645e7c,5028.5,693.81,432.79,CONVERTED,2026-01-13 04:10:05.601026,2026-01-17 04:10:05.601026
quote_729f6fb6,cust_a1d12aca,rep_d5902688,412.02,67.16,105.54,CONVERTED,2025-09-07 02:10:05.601026,2025-09-21 02:10:05.601026
quote_0a18ee5a,cust_3f9d4565,rep_26645e7c,1217.88,112.76,491.52,CONVERTED,2026-07-27 10:10:05.601026,2026-08-24 10:10:05.601026
quote_b7506b63,cust_560682aa,rep_f976f2b3,3258.26,381.34,1198.02,CONVERTED,2025-10-06 05:10:05.601026,2025-10-07 05:10:05.601026
quote_8f35809b,cust_7c8d0f0a,rep_03d99ec4,4436.66,543.84,1293.28,CONVERTED,2026-01-21 11:10:05.601026,2026-02-07 11:10:05.601026
quote_da9f35e6,cust_0b27ce82,rep_e08a1589,3075.75,361.81,862.37,EXPIRED,2026-01-12 13:10:05.601026,2026-02-09 13:10:05.601026
quote_aae03c79,cust_4e5d5042,rep_4fd63151,8470.89,950.39,2545.03,CONVERTED,2025-09-15 16:10:05.601026,2025-09-29 16:10:05.601026
quote_50718441,cust_b4a9dca3,rep_03d99ec4,608.94,50.31,251.83,REJECTED,2026-08-14 01:10:05.601026,2026-08-27 01:10:05.601026
quote_c5f780b8,cust_5199088a,rep_b548fdfc,3617.72,465.59,1283.65,EXPIRED,2026-05-04 13:10:05.601026,2026-05-18 13:10:05.601026
quote_c4e34c25,cust_88dc3738,rep_26645e7c,3084.07,286.07,478.59,CONVERTED,2026-05-02 19:10:05.601026,2026-05-09 19:10:05.601026
quote_abbbdc00,cust_5199088a,rep_26645e7c,1594.7,249.44,258.86,CONVERTED,2026-07-15 09:10:05.601026,2026-08-02 09:10:05.601026
quote_3f7a805d,cust_42587fc7,rep_b548fdfc,4521.4,652.52,820.38,EXPIRED,2025-10-26 08:10:05.601026,2025-11-04 08:10:05.601026
quote_627d9a32,cust_969bf7c5,rep_76071164,26846.73,1607.98,10691.19,REJECTED,2025-11-28 06:10:05.601026,2025-12-04 06:10:05.601026
quote_64f0d3e9,cust_d1ed441a,rep_26645e7c,2734.0,406.04,682.12,CONVERTED,2025-11-11 15:10:05.601026,2025-11-19 15:10:05.601026
quote_9459f076,cust_faaa7a40,rep_221b7f39,607.98,62.7,214.44,CONVERTED,2025-11-25 21:10:05.601026,2025-11-27 21:10:05.601026
quote_87c26d10,cust_1226e2b4,rep_76071164,4672.9,674.42,294.98,REJECTED,2026-06-17 03:10:05.601026,2026-06-28 03:10:05.601026
quote_49927808,cust_969bf7c5,rep_03d99ec4,4610.43,547.35,1403.33,CONVERTED,2025-12-03 01:10:05.601026,2025-12-30 01:10:05.601026
quote_4ae1a1b4,cust_56f06fa7,rep_26645e7c,5915.67,19.01,1515.96,CONVERTED,2026-06-05 09:10:05.601026,2026-06-23 09:10:05.601026
quote_161c2548,cust_1ba4a61c,rep_76071164,1131.69,159.47,256.96,EXPIRED,2025-10-22 14:10:05.601026,2025-11-18 14:10:05.601026
quote_b6dfbeba,cust_f4e1755e,rep_26645e7c,1262.01,66.9,376.68,EXPIRED,2026-07-27 08:10:05.601026,2026-08-02 08:10:05.601026
quote_19c5a385,cust_3880925b,rep_f976f2b3,3421.8,293.05,916.35,REJECTED,2025-09-20 08:10:05.601026,2025-09-23 08:10:05.601026
quote_9685e08b,cust_3f9d4565,rep_76071164,29822.65,3801.45,8787.79,CONVERTED,2026-08-02 17:10:05.601026,2026-08-13 17:10:05.601026
quote_5dfdb962,cust_e5e2a4d0,rep_d5902688,236.16,39.15,11.05,EXPIRED,2026-06-08 21:10:05.601026,2026-06-13 21:10:05.601026
quote_4fe1a272,cust_61ea4e53,rep_03d99ec4,587.29,39.53,120.17,REJECTED,2026-05-03 07:10:05.601026,2026-05-16 07:10:05.601026
quote_bd452ebd,cust_bc936013,rep_76071164,1648.08,248.38,442.42,CONVERTED,2025-11-20 18:10:05.601026,2025-12-04 18:10:05.601026
quote_473b972b,cust_7adfc319,rep_f976f2b3,528.46,12.29,180.86,EXPIRED,2026-06-15 04:10:05.601026,2026-06-29 04:10:05.601026
quote_50614c31,cust_b2c27d93,rep_d5902688,8470.89,661.19,2834.23,CONVERTED,2026-03-05 06:10:05.601026,2026-03-11 06:10:05.601026
quote_d3e4fd13,cust_82e21b4c,rep_e08a1589,4227.68,504.38,1040.82,CONVERTED,2026-07-31 11:10:05.601026,2026-08-29 11:10:05.601026
quote_80975e8e,cust_8035f667,rep_03d99ec4,911.97,124.5,291.21,EXPIRED,2026-07-19 03:10:05.601026,2026-08-07 03:10:05.601026
quote_7f9c4c08,cust_79ddb8e2,rep_26645e7c,5260.77,813.4,1791.02,CONVERTED,2026-04-08 04:10:05.601026,2026-04-22 04:10:05.601026
quote_6cec5f86,cust_88dc3738,rep_4fd63151,2384.85,163.15,477.73,CONVERTED,2026-03-30 13:10:05.601026,2026-04-15 13:10:05.601026
quote_b38fdda3,cust_1ff88c64,rep_76071164,1552.32,182.23,560.87,CONVERTED,2026-05-28 11:10:05.601026,2026-06-21 11:10:05.601026
quote_9eb5888a,cust_0b27ce82,rep_26645e7c,1217.88,175.12,429.16,REJECTED,2025-12-24 12:10:05.601026,2026-01-20 12:10:05.601026
